time,rpcs,successes,failures,successRate,bytesIn,bytesOut,numProcessors,systemLoadAvg,processCPULoad,systemCPULoad,freeMemory,maxMemory,totalMemory,pendingActivities,pendingCompounds,pendingCallbacks,totalActivities,totalCompounds,totalCallbacks,avgActivityLoad,avgCompoundLoad,avgCallbackLoad,avgLoad
29,20,20,0,1.0,7730,7730,2,8.21,0.0032391125636324113,0.34613516756371904,40868608,973078528,67108864,0,0,0,20681,15702,65035,0.051631283,0.9966102,0.9782937,0.9966102
1076,335,335,0,1.0,128792,128792,2,8.21,0.29064039408866993,0.3004926108374384,12495960,973078528,67108864,0,1,0,20852,16761,65551,0.02583195,0.9824624,0.8082636,0.9824624
2077,433,433,0,1.0,140700,140700,2,7.87,0.44329896907216493,0.422680412371134,75114768,973078528,97517568,0,0,0,20996,17766,66169,0.022215184,0.9009711,0.8402259,0.9009711
3077,454,454,0,1.0,132802,132802,2,7.87,0.26,0.27,23316448,973078528,97517568,0,0,0,21112,18787,66790,0.42156658,0.8286722,0.84806734,0.84806734
4078,464,463,1,0.9978448275862069,136244,136244,2,7.87,0.25,0.23979591836734693,99234248,973078528,138412032,0,1,0,21230,19806,67429,0.3906534,0.82694256,0.8565951,0.8565951
5079,426,426,0,1.0,122928,122928,2,7.87,0.17525773195876287,0.15979381443298968,75284296,973078528,138412032,0,0,0,21332,20823,68014,0.47307542,0.8369928,0.80801594,0.8369928
6079,454,454,0,1.0,132977,133411,2,7.87,0.31683168316831684,0.3366336633663366,110234552,973078528,138412032,0,0,2,21449,21841,68640,0.4292965,0.8304403,0.7645389,0.8304403
7080,455,455,0,1.0,132853,132419,2,7.32,0.16831683168316833,0.18811881188118812,74186816,973078528,138412032,0,0,0,21560,22859,69265,0.43461597,0.8410169,0.8090506,0.8410169
8081,445,445,0,1.0,129287,129287,2,7.32,0.20512820512820512,0.19487179487179485,71393664,973078528,138412032,0,0,0,21669,23879,69877,0.42731,0.84007335,0.82172024,0.84007335
9082,445,445,0,1.0,130184,130184,2,7.32,0.2358974358974359,0.2205128205128205,103110256,973078528,138412032,0,0,0,21781,24901,70489,0.39291152,0.84105533,0.7884894,0.84105533
10082,448,448,0,1.0,130060,130060,2,7.32,0.24352331606217617,0.22279792746113988,93151056,973078528,138412032,0,0,0,21891,25918,71104,0.3150624,0.8584633,0.7871846,0.8584633
