time,rpcs,successes,failures,successRate,bytesIn,bytesOut,numProcessors,systemLoadAvg,processCPULoad,systemCPULoad,freeMemory,maxMemory,totalMemory,pendingActivities,pendingCompounds,pendingCallbacks,totalActivities,totalCompounds,totalCallbacks,avgActivityLoad,avgCompoundLoad,avgCallbackLoad,avgLoad
44,32,32,0,1.0,12048,12048,2,8.57,0.316340510036072,0.34663725601095985,282481520,973078528,413138944,0,0,0,250984,22662,782937,0.007997162,0.99798554,0.9883379,0.99798554
1072,350,350,0,1.0,126590,126590,2,8.57,0.3641025641025641,0.3384615384615385,259220400,973078528,413138944,0,0,0,251144,22821,783456,0.015674189,0.82756543,0.77282953,0.82756543
2073,436,436,0,1.0,140023,140023,2,8.2,0.525,0.53,186617984,973078528,413138944,0,0,0,251295,23025,784077,0.03690178,0.8090937,0.7844831,0.8090937
3074,439,439,0,1.0,126449,126449,2,8.2,0.23195876288659792,0.211340206185567,104106896,973078528,413138944,0,0,0,251408,23219,784680,0.41908234,0.68164223,0.8103089,0.8103089
4075,515,515,0,1.0,148746,148746,2,8.2,0.35,0.36,108675040,973078528,413138944,0,0,0,251540,23401,785391,0.2845109,0.74954927,0.8324342,0.8324342
5075,434,434,0,1.0,122962,122962,2,8.2,0.2198952879581152,0.18324607329842932,270243928,973078528,413138944,0,0,0,251644,23587,785988,0.40692866,0.73035234,0.78301233,0.78301233
6076,441,441,0,1.0,125317,125317,2,8.2,0.1708542713567839,0.1708542713567839,270722464,973078528,413138944,0,0,0,251753,23779,786591,0.349791,0.7146904,0.7581722,0.7581722
7077,466,466,0,1.0,134161,134161,2,7.63,0.33838383838383834,0.3383838383838384,109002320,973078528,413138944,0,0,0,251870,23955,787236,0.38283268,0.7287944,0.82698804,0.82698804
8078,616,616,0,1.0,176971,176971,2,7.63,0.92,0.925,194391320,973078528,413138944,0,0,0,252027,24139,788082,0.014865487,0.7031813,0.79932106,0.79932106
9079,392,392,0,1.0,110353,110353,2,7.63,0.4673366834170854,0.4723618090452261,266240600,973078528,413138944,0,0,0,252118,24317,788622,0.15843683,0.7850358,0.71610063,0.7850358
10080,445,445,0,1.0,127672,127672,2,7.63,0.3282051282051282,0.3076923076923077,195160784,973078528,413138944,0,0,0,252232,24511,789231,0.27848473,0.7578793,0.70878446,0.7578793
11088,468,468,0,1.0,134257,134257,2,7.63,0.10050251256281408,0.09045226130653267,97561848,973078528,413138944,0,0,0,252351,24685,789873,0.50534594,0.688207,0.81040823,0.81040823
12089,455,455,0,1.0,130492,130492,2,7.09,0.11979166666666666,0.08854166666666666,223668376,973078528,413138944,0,0,0,252465,24863,790500,0.46034974,0.7041585,0.8071032,0.8071032
13090,460,460,0,1.0,132281,132281,2,7.09,0.10824742268041238,0.07731958762886598,149822648,973078528,413138944,0,0,0,252582,25068,791133,0.47694954,0.75913286,0.80603254,0.80603254
14091,437,437,0,1.0,123149,123149,2,7.09,0.0979381443298969,0.07731958762886598,88733864,973078528,413138944,0,0,0,252685,25251,791733,0.45993972,0.729066,0.7844919,0.7844919
15091,446,446,0,1.0,127859,127859,2,7.09,0.09137055837563451,0.08121827411167512,242535736,973078528,413138944,0,0,0,252798,25419,792345,0.5020985,0.7028581,0.78749436,0.78749436
16092,454,454,0,1.0,129173,129173,2,7.09,0.09090909090909091,0.09090909090909091,149533504,973078528,413138944,0,0,0,252909,25597,792969,0.4525197,0.7244234,0.7857583,0.7857583
17093,439,439,0,1.0,125034,125034,2,6.61,0.07653061224489796,0.061224489795918366,75335272,973078528,413138944,0,0,0,253017,25777,793572,0.4998807,0.714152,0.767422,0.767422
18094,443,443,0,1.0,125408,125408,2,6.61,0.15577889447236182,0.15577889447236182,205894560,973078528,413138944,0,0,0,253123,25947,794181,0.38693574,0.71202475,0.76084656,0.76084656
19095,460,460,0,1.0,132564,132564,2,6.61,0.09895833333333334,0.06770833333333333,92976880,973078528,413138944,0,0,0,253241,26133,794814,0.3758969,0.75764817,0.734557,0.75764817
20095,466,466,0,1.0,132938,132938,2,6.61,0.0808080808080808,0.07575757575757576,270787808,973078528,413138944,0,0,0,253357,26301,795453,0.4882671,0.7039785,0.8005621,0.8005621
21096,453,453,0,1.0,130588,130588,2,6.61,0.10945273631840796,0.11940298507462686,144235704,973078528,413138944,0,0,0,253473,26493,796077,0.42591023,0.75492287,0.75753313,0.75753313
22097,451,451,0,1.0,127667,127667,2,6.16,0.11282051282051282,0.09743589743589744,269051056,973078528,413138944,0,0,0,253582,26668,796695,0.44234654,0.71524036,0.7816297,0.7816297
23098,456,456,0,1.0,132094,132094,2,6.16,0.12307692307692308,0.10256410256410257,106353536,973078528,413138944,0,0,0,253700,26857,797325,0.36342546,0.7484522,0.7426216,0.7484522
24098,456,456,0,1.0,129926,129926,2,6.16,0.08717948717948718,0.06666666666666667,265902080,973078528,413138944,0,0,0,253812,27044,797952,0.42358968,0.71756965,0.7597002,0.7597002
25099,446,446,0,1.0,127293,127293,2,6.16,0.10204081632653061,0.08673469387755102,152108888,973078528,413138944,0,0,0,253923,27230,798564,0.42413878,0.71091694,0.7698891,0.7698891
26100,462,462,0,1.0,133034,133034,2,6.16,0.07772020725388601,0.05699481865284974,70730376,973078528,413138944,0,0,0,254041,27425,799200,0.38527903,0.74615294,0.7799851,0.7799851
27100,463,463,0,1.0,132468,132468,2,5.74,0.11055276381909547,0.10050251256281406,218291720,973078528,413138944,0,0,0,254157,27604,799836,0.4211543,0.724285,0.76571995,0.76571995
28101,439,439,0,1.0,125317,125317,2,5.74,0.10714285714285714,0.09693877551020408,138867224,973078528,413138944,0,0,0,254266,27790,800439,0.45108303,0.71351165,0.7807887,0.7807887
29102,454,454,0,1.0,128890,128890,2,5.74,0.07653061224489796,0.06632653061224489,66179984,973078528,413138944,0,0,0,254376,27970,801063,0.42150283,0.7417864,0.79235685,0.79235685
30103,455,455,0,1.0,131341,131341,2,5.74,0.10880829015544041,0.07772020725388601,196842144,973078528,413138944,0,0,0,254493,28131,801690,0.45084107,0.7349532,0.7807501,0.7807501
31104,456,456,0,1.0,130492,130492,2,5.74,0.116751269035533,0.1116751269035533,111439880,973078528,413138944,0,0,0,254607,28306,802317,0.47978097,0.71266556,0.7851378,0.7851378
32104,443,443,0,1.0,125974,125974,2,5.36,0.09183673469387754,0.07142857142857142,259748816,973078528,413138944,0,0,0,254715,28523,802926,0.4586192,0.7542627,0.78471535,0.78471535
33105,466,466,0,1.0,133974,133974,2,5.36,0.11616161616161616,0.13131313131313133,95452384,973078528,413138944,0,0,0,254833,28709,803568,0.36374548,0.72905815,0.78216934,0.78216934
34106,452,452,0,1.0,129835,129835,2,5.36,0.09045226130653265,0.08542713567839195,239659344,973078528,413138944,0,0,0,254948,28892,804189,0.43932605,0.7191818,0.73012286,0.73012286
35107,454,454,0,1.0,129456,129456,2,5.36,0.15544041450777202,0.12435233160621761,151414208,973078528,413138944,0,0,0,255060,29062,804813,0.4276728,0.69414943,0.7750801,0.7750801
36107,530,530,0,1.0,153264,153264,2,5.36,0.5628140703517588,0.5628140703517588,247356512,973078528,413138944,0,0,0,255198,29256,805542,0.21250218,0.71235347,0.7378246,0.7378246
37110,445,445,0,1.0,127570,127763,2,5.09,0.15736040609137056,0.15228426395939085,215814016,973078528,413138944,0,0,1,255309,29438,806157,0.3791967,0.7279857,0.8043712,0.8043712
38110,435,435,0,1.0,123721,123528,2,5.09,0.16326530612244897,0.14795918367346939,203061280,973078528,413138944,0,0,0,255415,29603,806754,0.38244045,0.71389407,0.75748914,0.75748914
39111,450,450,0,1.0,127950,127950,2,5.09,0.08629441624365483,0.08121827411167512,110652696,973078528,413138944,0,0,0,255525,29806,807372,0.3140273,0.75531596,0.75451034,0.75531596
40112,474,474,0,1.0,137365,137365,2,5.09,0.15422885572139303,0.15920398009950248,113839448,973078528,413138944,0,0,0,255650,30004,808023,0.36761838,0.7506123,0.79296774,0.79296774
41113,454,454,0,1.0,129739,129739,2,5.09,0.09743589743589744,0.08717948717948718,236136824,973078528,413138944,0,0,0,255763,30170,808647,0.41240185,0.72468156,0.75445664,0.75445664
42113,434,434,0,1.0,122962,122962,2,4.77,0.07575757575757576,0.07070707070707072,166276232,973078528,413138944,0,0,0,255867,30361,809244,0.43068576,0.7308881,0.7489734,0.7489734
43114,451,451,0,1.0,129082,129359,2,4.77,0.08717948717948718,0.06153846153846154,89068768,973078528,413138944,0,0,0,255981,30552,809862,0.43482164,0.7411674,0.7630481,0.7630481
44115,477,477,0,1.0,138209,137932,2,4.77,0.12371134020618557,0.0979381443298969,165777080,973078528,413138944,0,0,0,256104,30763,810522,0.49509412,0.7589073,0.79221183,0.79221183
45115,442,442,0,1.0,126540,126540,2,4.77,0.10309278350515463,0.08762886597938144,264596016,973078528,413138944,0,0,0,256214,30950,811131,0.38990232,0.73677295,0.7461301,0.7461301
46116,488,488,0,1.0,141221,141221,2,4.77,0.09137055837563453,0.08121827411167512,166744512,973078528,413138944,0,0,0,256341,31143,811803,0.42881924,0.7255063,0.81455034,0.81455034
47117,460,460,0,1.0,132847,132847,2,4.46,0.11794871794871795,0.10256410256410256,268533600,973078528,413138944,0,0,0,256460,31337,812436,0.4576102,0.7210922,0.8047749,0.8047749
48117,464,464,0,1.0,132655,132655,2,4.46,0.08121827411167513,0.07106598984771574,186310112,973078528,413138944,0,0,0,256575,31516,813075,0.42695448,0.72778606,0.82849574,0.82849574
49118,441,441,0,1.0,126353,126353,2,4.46,0.07692307692307693,0.056410256410256404,125968744,973078528,413138944,0,0,0,256686,31713,813681,0.41943362,0.70402306,0.8028212,0.8028212
