time,rpcs,successes,failures,successRate,bytesIn,bytesOut,numProcessors,systemLoadAvg,processCPULoad,systemCPULoad,freeMemory,maxMemory,totalMemory,pendingActivities,pendingCompounds,pendingCallbacks,totalActivities,totalCompounds,totalCallbacks,avgActivityLoad,avgCompoundLoad,avgCallbackLoad,avgLoad
50,16,16,0,1.0,6344,6344,2,3.7,0.21674026988042666,0.8621180295562998,74597536,973078528,198180864,0,0,0,248778,26,776225,0.0015824024,0.6228722,0.99739784,0.99739784
2061,366,366,0,1.0,131226,131226,2,3.57,0.9798488664987406,0.9697732997481108,212643824,973078528,559939584,0,0,0,248926,31,776756,0.18578564,0.018445518,0.90671307,0.90671307
4062,391,391,0,1.0,117540,117540,2,3.57,0.9799498746867168,0.9799498746867168,244625392,973078528,725614592,0,0,0,249026,45,777296,0.55514336,0.034812074,0.84583193,0.84583193
6062,390,390,0,1.0,117062,117062,2,3.57,0.9400000000000001,0.9400000000000001,164161008,973078528,825229312,0,0,0,249126,62,777833,0.47980744,0.064528786,0.88370734,0.88370734
8383,269,269,0,1.0,79269,79269,2,3.44,0.9609544468546638,0.9522776572668114,231366576,973078528,973078528,0,0,0,249191,75,778202,0.41760784,0.09880887,0.4949015,0.4949015
10384,396,396,0,1.0,118496,118496,2,3.44,0.92,0.9225,41727832,973078528,973078528,0,0,0,249291,90,778748,0.43611872,0.03311306,0.886515,0.886515
13179,146,146,0,1.0,44311,44592,2,3.33,0.9910233393177738,0.9856373429084381,27520888,973078528,973078528,0,0,0,249330,96,778949,0.23268071,0.12463931,0.3327406,0.3327406
15423,47,47,0,1.0,13503,13222,2,3.33,0.9664429530201343,0.9619686800894854,11379704,973078528,973078528,0,0,0,249341,98,779012,0.07450559,0.17965792,0.16175358,0.17965792
17574,20,20,0,1.0,4780,4780,2,3.22,0.9766899766899767,0.9766899766899767,2432120,973078528,973078528,0,0,0,249341,98,779042,0.0,0.19999999,0.05868101,0.19999999
