time,rpcs,successes,failures,successRate,bytesIn,bytesOut,numProcessors,systemLoadAvg,processCPULoad,systemCPULoad,freeMemory,maxMemory,totalMemory,pendingActivities,pendingCompounds,pendingCallbacks,totalActivities,totalCompounds,totalCallbacks,avgActivityLoad,avgCompoundLoad,avgCallbackLoad,avgLoad
35,5,5,0,1.0,1958,2721,2,12.19,0.7119411672842398,0.7714127518207761,257235032,973078528,387973120,0,1,0,252702,22560,788092,0.007318277,0.99818796,0.99009854,0.99818796
1080,352,352,0,1.0,133274,132511,2,11.69,0.24137931034482757,0.2561576354679803,235761568,973078528,387973120,0,0,0,252873,22746,788614,0.009696102,0.8537753,0.78118044,0.8537753
2080,456,456,0,1.0,146475,146691,2,11.69,0.3622448979591837,0.3520408163265306,99625072,973078528,387973120,1,0,0,253027,22928,789262,0.07461247,0.7554605,0.8103524,0.8103524
3081,413,413,0,1.0,118780,118564,2,11.69,0.2885572139303483,0.3034825870646766,205630760,973078528,387973120,0,0,0,253126,23116,789832,0.2734038,0.7478901,0.7021071,0.7478901
4082,440,440,0,1.0,127936,127936,2,11.69,0.4444444444444444,0.4393939393939394,61004720,973078528,387973120,0,0,0,253238,23323,790438,0.31579015,0.7546928,0.717537,0.7546928
5082,462,462,0,1.0,134221,134221,2,11.69,0.17676767676767677,0.1717171717171717,48508088,973078528,387973120,0,0,0,253357,23509,791071,0.3986079,0.7034422,0.78301156,0.78301156
6083,452,452,0,1.0,130005,130005,2,10.83,0.23195876288659795,0.22164948453608246,183016048,973078528,387973120,0,0,0,253468,23704,791692,0.3686493,0.751585,0.75575686,0.75575686
7084,468,468,0,1.0,136691,136691,2,10.83,0.155,0.16,254541024,973078528,387973120,0,0,0,253589,23877,792337,0.43288195,0.71890783,0.8112933,0.8112933
8085,472,472,0,1.0,137926,137926,2,10.83,0.19170984455958548,0.17098445595854922,140389464,973078528,387973120,0,0,0,253711,24052,792988,0.42065585,0.7259949,0.7778743,0.7778743
9085,446,446,0,1.0,129061,129061,2,10.83,0.13846153846153847,0.12307692307692307,50412128,973078528,387973120,0,0,0,253822,24234,793603,0.44500566,0.7454935,0.7879298,0.7879298
