time,rpcs,successes,failures,successRate,bytesIn,bytesOut,numProcessors,systemLoadAvg,processCPULoad,systemCPULoad,freeMemory,maxMemory,totalMemory,pendingActivities,pendingCompounds,pendingCallbacks,totalActivities,totalCompounds,totalCallbacks,avgActivityLoad,avgCompoundLoad,avgCallbackLoad,avgLoad
28,0,0,0,1.0,0,0,8,8.54,0.2541667676058044,0.2579247317037719,298264160,4055891968,426770432,0,0,0,254040,21344,792103,0.0032230276,0.998857,0.99450576,0.998857
1041,0,0,0,1.0,0,0,8,8.54,0.03354037267080745,0.03354037267080745,297040848,4055891968,426770432,0,0,0,254040,21485,792103,0.0,0.738415,0.0,0.738415
2041,0,0,0,1.0,0,0,8,8.54,0.0012468827930174563,0.003740648379052369,296839800,4055891968,426770432,0,0,0,254040,21670,792103,0.0,0.8080489,0.0,0.8080489
3042,0,0,0,1.0,0,0,8,7.85,0.0012484394506866417,0.0012484394506866417,296709560,4055891968,426770432,0,0,0,254040,21832,792103,0.0,0.819455,0.0,0.819455
4043,0,0,0,1.0,0,0,8,7.85,0.0,0.0,296506576,4055891968,426770432,0,0,0,254040,22029,792103,0.0,0.8668202,0.0,0.8668202
5043,0,0,0,1.0,0,0,8,7.85,0.0012484394506866417,0.0012484394506866417,296391472,4055891968,426770432,0,0,0,254040,22198,792103,0.0,0.8274921,0.0,0.8274921
6044,40,40,0,1.0,13342,13560,8,7.85,0.00875,0.00875,293425568,4055891968,426770432,0,0,0,254055,22345,792161,0.062178083,0.76259476,0.16864102,0.76259476
7045,0,0,0,1.0,0,0,8,7.85,0.0175,0.01625,293268376,4055891968,426770432,0,0,0,254055,22497,792161,0.009433962,0.7623803,0.010752688,0.7623803
8046,20,20,0,1.0,7830,7830,8,7.3,0.0012468827930174563,0.004987531172069825,291167648,4055891968,426770432,0,0,0,254065,22652,792191,0.103773564,0.8146359,0.14132747,0.8146359
9046,48,48,0,1.0,16474,16474,8,7.3,0.004987531172069825,0.006234413965087282,289290024,4055891968,426770432,0,0,0,254083,22845,792260,0.020375445,0.79723406,0.06542055,0.79723406
10047,0,0,0,1.0,0,0,8,7.3,0.0012484394506866417,0.0012484394506866417,289105288,4055891968,426770432,0,0,0,254083,23003,792260,0.009433962,0.7917856,0.010752688,0.7917856
11054,0,0,0,1.0,0,0,8,7.3,0.0037174721189591076,0.004956629491945477,288676768,4055891968,426770432,0,0,0,254083,23170,792260,0.009433962,0.78764,0.010752688,0.78764
12055,0,0,0,1.0,0,0,8,7.3,0.0,0.0012484394506866417,288500904,4055891968,426770432,0,0,0,254083,23343,792260,0.009433962,0.80367327,0.010752688,0.80367327
13055,0,0,0,1.0,0,0,8,6.72,0.0024968789013732834,0.0025,288356168,4055891968,426770432,0,0,0,254083,23509,792260,0.009433962,0.78938854,0.010752688,0.78938854
14056,0,0,0,1.0,0,0,8,6.72,0.0012515644555694619,0.0,288183408,4055891968,426770432,0,0,0,254083,23660,792260,0.009433962,0.77543867,0.010752688,0.77543867
15057,0,0,0,1.0,0,0,8,6.72,0.0012484394506866417,0.0012484394506866417,288026000,4055891968,426770432,0,0,0,254083,23825,792260,0.009433962,0.76808834,0.010752688,0.76808834
16057,1,0,1,0.0,0,0,8,6.72,0.0012468827930174563,0.0024937655860349127,287849760,4055891968,426770432,0,0,0,254083,24002,792260,0.0,0.84061116,0.010752688,0.84061116
17058,89,89,0,1.0,32800,32800,8,6.72,0.00875,0.008749999999999999,281671912,4055891968,426770432,0,0,0,254127,24157,792392,0.37448075,0.81852007,0.46960124,0.81852007
18059,150,150,0,1.0,56046,56046,8,6.18,0.023779724655819772,0.02252816020025031,273069592,4055891968,426770432,0,0,0,254194,24318,792611,0.0301564,0.7763004,0.2397683,0.7763004
19059,0,0,0,1.0,0,0,8,6.18,0.0012484394506866417,0.0012484394506866417,272888496,4055891968,426770432,0,0,0,254194,24479,792611,0.0,0.7855375,0.0,0.7855375
20060,0,0,0,1.0,0,0,8,6.18,0.0,0.00125,272702192,4055891968,426770432,0,0,0,254194,24643,792611,0.0,0.8199624,0.0,0.8199624
21061,0,0,0,1.0,0,0,8,6.18,0.0012484394506866417,0.0012484394506866417,272552936,4055891968,426770432,0,0,0,254194,24811,792611,0.0,0.79786456,0.0,0.79786456
22062,0,0,0,1.0,0,0,8,6.18,0.00125,0.0,272422664,4055891968,426770432,0,0,0,254194,24950,792611,0.0,0.7040033,0.0,0.7040033
23063,0,0,0,1.0,0,0,8,5.68,0.0,0.0,272238848,4055891968,426770432,0,0,0,254194,25125,792611,0.0,0.7942176,0.0,0.7942176
24063,40,40,0,1.0,15660,15660,8,5.68,0.0050062578222778474,0.0037546933667083854,269346536,4055891968,426770432,0,0,0,254214,25313,792671,0.17501496,0.8173714,0.2826382,0.8173714
25064,78,78,0,1.0,28219,28219,8,5.68,0.003740648379052369,0.004987531172069825,265082128,4055891968,426770432,0,0,0,254247,25500,792785,0.21417408,0.82738924,0.40490204,0.82738924
26064,18,18,0,1.0,4729,4729,8,5.68,0.0012484394506866417,0.0024968789013732834,264532192,4055891968,426770432,0,0,0,254250,25687,792809,5.9472944E-4,0.8361707,0.024705367,0.8361707
27065,0,0,0,1.0,0,0,8,5.68,0.00125,0.0,264344752,4055891968,426770432,0,0,0,254250,25869,792809,0.0,0.7950231,0.0,0.7950231
28066,0,0,0,1.0,0,0,8,5.23,0.0,0.0,264177080,4055891968,426770432,0,0,0,254250,26022,792809,0.0,0.8183895,0.0,0.8183895
29066,68,68,0,1.0,24304,24304,8,5.23,0.01,0.00875,260494048,4055891968,426770432,0,0,0,254278,26181,792908,0.07635671,0.78688085,0.19469984,0.78688085
30067,0,0,0,1.0,0,0,8,5.23,0.00125,0.0,259769824,4055891968,426770432,0,0,0,254278,26356,792908,0.0,0.8213972,0.0,0.8213972
31068,61,61,0,1.0,22876,22876,8,5.23,0.006257822277847309,0.0050062578222778474,256408248,4055891968,426770432,0,0,0,254306,26522,792998,0.18767583,0.79621947,0.39975104,0.79621947
32069,7,7,0,1.0,1428,1428,8,5.23,0.0012468827930174563,0.0024937655860349127,256192936,4055891968,426770432,0,0,0,254306,26676,793007,0.0,0.79620314,0.00938058,0.79620314
33069,0,0,0,1.0,0,0,8,4.81,0.0,0.0,255985480,4055891968,426770432,0,0,0,254306,26843,793007,0.0,0.79490876,0.0,0.79490876
