time,rpcs,successes,failures,successRate,bytesIn,bytesOut,numProcessors,systemLoadAvg,processCPULoad,systemCPULoad,freeMemory,maxMemory,totalMemory,pendingActivities,pendingCompounds,pendingCallbacks,totalActivities,totalCompounds,totalCallbacks,avgActivityLoad,avgCompoundLoad,avgCallbackLoad,avgLoad
62,16,16,0,1.0,6184,6184,2,3.85,0.2234636253926726,0.887914436532137,73935880,973078528,199229440,0,0,0,248419,26,775175,0.0023222943,0.62726015,0.9969336,0.9969336
2092,346,345,1,0.9971098265895953,128420,128420,2,3.85,0.8838383838383839,0.8737373737373737,103379648,973078528,354418688,0,0,0,248579,26,775685,0.008792654,0.2,0.87506706,0.87506706
4092,424,424,0,1.0,126990,126990,2,3.54,0.22556390977443608,0.22305764411027568,93613496,973078528,354418688,0,0,0,248693,42,776273,0.5642714,0.061285455,0.9146182,0.9146182
6093,410,410,0,1.0,119291,119291,2,3.54,0.1525,0.155,85391144,973078528,354418688,0,0,0,248793,59,776836,0.46403846,0.054119103,0.8621404,0.8621404
8094,434,434,0,1.0,126040,126040,2,3.54,0.11557788944723618,0.11055276381909547,122750536,973078528,354418688,0,0,0,248900,77,777434,0.54008126,0.038993306,0.90901345,0.90901345
10094,450,450,0,1.0,131431,131431,2,3.25,0.04020100502512563,0.035175879396984924,113767048,973078528,354418688,0,0,0,249013,96,778052,0.68859255,0.02837651,0.91315705,0.91315705
12102,458,458,0,1.0,133925,133925,2,3.25,0.02736318407960199,0.02985074626865672,104154656,973078528,354418688,0,0,0,249128,115,778682,0.57102126,0.028711429,0.92746866,0.92746866
14103,436,436,0,1.0,126494,126494,2,3.07,0.11335012594458438,0.10579345088161209,95070112,973078528,354418688,0,0,0,249234,133,779282,0.61907035,0.056300156,0.87548894,0.87548894
16103,364,364,0,1.0,106790,106790,2,3.07,0.37688442211055273,0.37185929648241206,139387328,973078528,369098752,0,0,0,249328,150,779780,0.39843038,0.05759169,0.91587317,0.91587317
18104,436,436,0,1.0,127092,127371,2,3.07,0.10327455919395466,0.09571788413098237,131027224,973078528,369098752,0,0,0,249436,168,780380,0.5726925,0.024877228,0.90897804,0.90897804
20105,463,463,0,1.0,136244,135965,2,2.91,0.09045226130653267,0.0879396984924623,121078424,973078528,369098752,0,0,0,249554,187,781019,0.531776,0.025363743,0.93565285,0.93565285
22106,458,458,0,1.0,133626,133626,2,2.91,0.02729528535980149,0.034739454094292806,112681760,973078528,369098752,0,0,0,249668,206,781649,0.56875473,0.04804657,0.9408115,0.9408115
24106,459,459,0,1.0,133626,133626,2,2.67,0.04020100502512562,0.035175879396984924,103490272,973078528,369098752,0,0,0,249782,225,782279,0.6360963,0.023491107,0.9386319,0.9386319
26107,464,464,0,1.0,136627,137017,2,2.67,0.020050125313283207,0.017543859649122806,94350800,973078528,369098752,0,0,2,249901,244,782921,0.5632677,0.0462327,0.947182,0.947182
28108,451,451,0,1.0,132120,131730,2,2.67,0.030226700251889168,0.025188916876574305,146606576,973078528,369098752,0,0,0,250015,263,783539,0.6276353,0.06083989,0.9131936,0.9131936
30108,458,458,0,1.0,133626,133626,2,2.46,0.14824120603015076,0.14321608040201003,136969872,973078528,369098752,0,0,0,250129,282,784169,0.66483235,0.022179466,0.9089824,0.9089824
32109,446,446,0,1.0,130184,130184,2,2.46,0.04488778054862843,0.04488778054862843,128258360,973078528,369098752,0,0,0,250241,301,784781,0.6987797,0.034451876,0.8942179,0.8942179
34110,438,438,0,1.0,126195,126195,2,2.26,0.012531328320802004,0.012531328320802004,119623472,973078528,369098752,0,0,0,250346,320,785381,0.72220415,0.02214463,0.89903486,0.89903486
36110,455,455,0,1.0,133152,133152,2,2.26,0.08,0.07999999999999999,110861584,973078528,369098752,0,0,0,250460,338,786008,0.5869985,0.03113304,0.90914667,0.90914667
38111,460,460,0,1.0,134698,134698,2,2.26,0.045,0.045,101416008,973078528,369098752,0,0,0,250576,357,786641,0.5838629,0.07313518,0.92895514,0.92895514
40111,454,454,0,1.0,132379,132379,2,2.08,0.020100502512562814,0.017587939698492462,92380032,973078528,369098752,0,0,0,250689,376,787265,0.63441104,0.026285928,0.92991996,0.92991996
42112,446,446,0,1.0,130658,130658,2,2.08,0.07017543859649122,0.06766917293233082,83595872,973078528,369098752,0,0,0,250801,394,787880,0.520796,0.05130428,0.89112973,0.89112973
44113,440,440,0,1.0,127566,127566,2,1.91,0.019851116625310174,0.024813895781637715,141997784,973078528,369098752,0,0,0,250909,413,788482,0.5836314,0.031383924,0.91829365,0.91829365
46114,388,388,0,1.0,113973,113973,2,1.91,0.19298245614035087,0.19298245614035087,141642296,973078528,371195904,0,0,0,251008,430,789017,0.62313604,0.031806428,0.9157181,0.9157181
48114,454,454,0,1.0,132379,132379,2,1.91,0.017412935323383085,0.022388059701492536,132670352,973078528,371195904,0,0,0,251121,449,789641,0.6059844,0.030284768,0.872621,0.872621
50115,450,450,0,1.0,130833,130833,2,1.76,0.015075376884422112,0.01256281407035176,123959296,973078528,371195904,0,0,0,251232,468,790259,0.64928436,0.047214825,0.90089995,0.90089995
52115,448,448,0,1.0,130060,130060,2,1.76,0.015151515151515152,0.007575757575757576,114980064,973078528,371195904,0,0,0,251342,487,790874,0.6923971,0.06191601,0.9026158,0.9026158
54116,440,440,0,1.0,126968,126968,2,1.62,0.015113350125944584,0.007556675062972292,106520208,973078528,371195904,0,0,0,251448,506,791477,0.66735303,0.049495146,0.90090024,0.90090024
56117,468,468,0,1.0,137790,137790,2,1.62,0.052500000000000005,0.0525,97370792,973078528,371195904,0,0,0,251568,525,792122,0.55503017,0.02845072,0.92193604,0.92193604
58117,454,454,0,1.0,132379,132379,2,1.62,0.015037593984962405,0.015037593984962405,88394808,973078528,371195904,0,0,0,251681,544,792746,0.5980283,0.027344542,0.9326062,0.9326062
60118,450,450,0,1.0,130833,130833,2,1.49,0.022388059701492536,0.02487562189054726,79268840,973078528,371195904,0,0,0,251792,563,793364,0.6338405,0.044556193,0.90767497,0.90767497
62119,450,450,0,1.0,130833,130833,2,1.49,0.20351758793969849,0.1984924623115578,142766864,973078528,371195904,0,0,0,251903,582,793982,0.64286953,0.042306688,0.94939023,0.94939023
64119,460,460,0,1.0,134698,134698,2,1.37,0.03266331658291457,0.02763819095477387,133789744,973078528,371195904,0,0,0,252019,601,794615,0.6053038,0.025347773,0.9603805,0.9603805
66120,447,447,0,1.0,130359,130359,2,1.37,0.0125,0.0125,124792112,973078528,371195904,0,0,0,252130,620,795230,0.5709082,0.025053948,0.92167896,0.92167896
68120,467,467,0,1.0,136718,136718,2,1.37,0.015000000000000001,0.0175,115857328,973078528,371195904,0,0,0,252248,639,795872,0.5846072,0.025091182,0.94630027,0.94630027
70121,462,462,0,1.0,135770,135770,2,1.26,0.035,0.0325,106637704,973078528,371195904,0,0,0,252366,658,796508,0.6149283,0.025149021,0.95503753,0.95503753
72122,456,456,0,1.0,133750,133750,2,1.26,0.022613065326633167,0.020100502512562814,97366016,973078528,371195904,0,0,0,252482,677,797135,0.5557695,0.047809202,0.92776483,0.92776483
74122,463,463,0,1.0,136244,136244,2,1.16,0.02756892230576441,0.02506265664160401,87971520,973078528,371195904,0,0,0,252600,696,797774,0.63795024,0.026104009,0.89002204,0.89002204
76123,371,371,0,1.0,108088,108088,2,1.16,0.1889168765743073,0.18387909319899245,141448312,973078528,371195904,0,0,0,252692,712,798284,0.55550677,0.03345269,0.89378583,0.89378583
78123,452,452,0,1.0,133276,133276,2,1.16,0.1,0.1,132353792,973078528,371195904,0,0,0,252808,730,798908,0.5230336,0.053672656,0.8864122,0.8864122
80124,473,473,0,1.0,139934,139934,2,1.07,0.04271356783919598,0.03768844221105527,122647576,973078528,371195904,0,0,0,252932,750,799559,0.63889927,0.04146753,0.9275337,0.9275337
82125,464,464,0,1.0,135945,135945,2,1.07,0.017412935323383085,0.02487562189054726,113307760,973078528,371195904,0,0,0,253049,769,800198,0.62320054,0.019751161,0.92638737,0.92638737
84126,442,442,0,1.0,128020,128215,2,0.98,0.015113350125944584,0.007556675062972292,105184048,973078528,371195904,0,0,1,253156,787,800805,0.653797,0.030445306,0.9194196,0.9194196
86126,447,447,0,1.0,130080,129885,2,0.98,0.07250000000000001,0.07,96482904,973078528,371195904,0,0,0,253267,806,801419,0.6169542,0.028145509,0.93997705,0.93997705
88127,460,460,0,1.0,135296,135296,2,0.98,0.03768844221105527,0.035175879396984924,87354904,973078528,371195904,0,0,0,253385,825,802052,0.6237785,0.025688274,0.92174137,0.92174137
90127,459,459,0,1.0,134698,134698,2,0.9,0.02506265664160401,0.022556390977443608,78073248,973078528,371195904,0,0,0,253501,844,802685,0.58285415,0.025817055,0.8986136,0.8986136
92128,448,448,0,1.0,130060,130060,2,0.9,0.14357682619647355,0.1385390428211587,146250888,973078528,371195904,0,0,0,253611,863,803300,0.61004287,0.027424201,0.9167464,0.9167464
94129,439,439,0,1.0,127566,127566,2,0.83,0.06265664160401002,0.05764411027568922,137504944,973078528,371195904,0,0,0,253719,881,803903,0.5983685,0.031468786,0.91841304,0.91841304
96129,440,440,0,1.0,127267,127267,2,0.83,0.020100502512562814,0.017587939698492462,129183936,973078528,371195904,0,0,0,253826,900,804506,0.6494338,0.030601693,0.91632175,0.91632175
98130,456,456,0,1.0,133152,133152,2,0.83,0.024999999999999998,0.0225,120336848,973078528,371195904,0,0,0,253940,919,805133,0.55335754,0.029688772,0.90738463,0.90738463
100130,446,446,0,1.0,130957,130957,2,0.76,0.08771929824561403,0.09022556390977443,111497320,973078528,371195904,0,0,0,254053,938,805748,0.56198716,0.042502258,0.8908269,0.8908269
102131,420,420,0,1.0,123774,123774,2,0.76,0.2775,0.275,102957888,973078528,371195904,0,0,0,254161,954,806327,0.541639,0.05280349,0.8864075,0.8864075
