time,rpcs,successes,failures,successRate,bytesIn,bytesOut,numProcessors,systemLoadAvg,processCPULoad,systemCPULoad,freeMemory,maxMemory,totalMemory,pendingActivities,pendingCompounds,pendingCallbacks,totalActivities,totalCompounds,totalCallbacks,avgActivityLoad,avgCompoundLoad,avgCallbackLoad,avgLoad
16,0,0,0,1.0,0,0,2,0.0,0.0018354183801567031,0.044006752954417555,13831496,973078528,20971520,0,0,0,29,0,30,0.82199305,0.0,0.82698643,0.82698643
1059,0,0,0,1.0,0,0,2,0.0,0.12745098039215685,0.12745098039215685,12887680,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
2060,0,0,0,1.0,0,0,2,0.0,0.0,0.005,12887680,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
3061,0,0,0,1.0,0,0,2,0.0,0.005,0.0,12887680,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
4061,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12877176,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
5062,0,0,0,1.0,0,0,2,0.0,0.0,0.004975124378109453,12877176,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
6063,0,0,0,1.0,0,0,2,0.0,0.0,0.005,12877176,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
7064,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12877176,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
8065,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12877176,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
9066,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12877176,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
10067,0,0,0,1.0,0,0,2,0.0,0.005,0.0,12820984,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
11079,0,0,0,1.0,0,0,2,0.0,0.0049504950495049506,0.009900990099009901,12509560,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
12080,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12509560,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
13081,0,0,0,1.0,0,0,2,0.0,0.005,0.0,12509560,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
14082,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12509560,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
15084,0,0,0,1.0,0,0,2,0.0,0.0,0.004975124378109453,12509560,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
16085,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12509560,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
17086,0,0,0,1.0,0,0,2,0.0,0.005,0.0,12509560,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
18086,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12509560,973078528,20971520,0,0,0,29,0,30,0.0,0.0,0.0,0.0
19087,0,0,0,1.0,0,0,2,0.0,0.0,0.005,12401664,973078528,20971520,0,0,0,29,1,30,0.0,0.03852071,0.0,0.03852071
20088,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12345472,973078528,20971520,0,0,0,29,1,30,0.0,0.0,0.0,0.0
21089,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12345472,973078528,20971520,0,0,0,29,1,30,0.0,0.0,0.0,0.0
22090,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12345472,973078528,20971520,0,0,0,29,1,30,0.0,0.0,0.0,0.0
23091,0,0,0,1.0,0,0,2,0.0,0.005,0.0,12345472,973078528,20971520,0,0,0,29,1,30,0.0,0.0,0.0,0.0
24092,0,0,0,1.0,0,0,2,0.0,0.005,0.0,12345472,973078528,20971520,0,0,0,29,1,30,0.0,0.0,0.0,0.0
25094,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12345472,973078528,20971520,0,0,0,29,1,30,0.0,0.0,0.0,0.0
26095,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12345472,973078528,20971520,0,0,0,29,1,30,0.0,0.0,0.0,0.0
27095,0,0,0,1.0,0,0,2,0.0,0.0,0.004975124378109453,12345472,973078528,20971520,0,0,0,29,1,30,0.0,0.0,0.0,0.0
28096,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12345472,973078528,20971520,0,0,0,29,1,30,0.0,0.0,0.0,0.0
29097,0,0,0,1.0,0,0,2,0.0,0.005,0.005,12226336,973078528,20971520,0,0,0,29,2,30,0.0,0.0650987,0.0,0.0650987
30098,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12226336,973078528,20971520,0,0,0,29,2,30,0.0,0.0,0.0,0.0
31099,0,0,0,1.0,0,0,2,0.0,0.0,0.004975124378109453,12226336,973078528,20971520,0,0,0,29,2,30,0.0,0.0,0.0,0.0
32100,0,0,0,1.0,0,0,2,0.0,0.005,0.0,12226336,973078528,20971520,0,0,0,29,2,30,0.0,0.0,0.0,0.0
33101,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12226336,973078528,20971520,0,0,0,29,2,30,0.0,0.0,0.0,0.0
34102,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12226336,973078528,20971520,0,0,0,29,2,30,0.0,0.0,0.0,0.0
35103,0,0,0,1.0,0,0,2,0.0,0.0,0.004975124378109453,12226336,973078528,20971520,0,0,0,29,2,30,0.0,0.0,0.0,0.0
36104,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12226336,973078528,20971520,0,0,0,29,2,30,0.0,0.0,0.0,0.0
37105,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12170144,973078528,20971520,0,0,0,29,2,30,0.0,0.0,0.0,0.0
38106,0,0,0,1.0,0,0,2,0.0,0.0,0.0,12170144,973078528,20971520,0,0,0,29,2,30,0.0,0.0,0.0,0.0
