time,rpcs,successes,failures,successRate,bytesIn,bytesOut,numProcessors,systemLoadAvg,processCPULoad,systemCPULoad,freeMemory,maxMemory,totalMemory,pendingActivities,pendingCompounds,pendingCallbacks,totalActivities,totalCompounds,totalCallbacks,avgActivityLoad,avgCompoundLoad,avgCallbackLoad,avgLoad
28112,442,442,0,1.0,128514,128514,2,3.62,0.09547738693467336,0.09045226130653265,32760104,973078528,115343360,0,0,0,23991,44225,82498,0.39485928,0.8496459,0.75265056,0.8496459
29113,476,476,0,1.0,140109,140109,2,3.62,0.18686868686868688,0.17676767676767677,60603576,973078528,115343360,0,0,0,24114,45244,83152,0.49475643,0.83879876,0.8455493,0.8455493
30114,463,463,0,1.0,136667,136667,2,3.65,0.09743589743589744,0.0717948717948718,84459008,973078528,115343360,0,0,0,24235,46264,83788,0.5066815,0.8264097,0.8052082,0.8264097
31115,451,451,0,1.0,130410,130410,2,3.65,0.09045226130653265,0.08542713567839195,84608400,973078528,115343360,0,0,0,24343,47282,84409,0.4715114,0.83649004,0.82229733,0.83649004
32116,448,448,0,1.0,130957,130957,2,3.65,0.07575757575757576,0.06565656565656565,88758632,973078528,115343360,0,0,0,24456,48301,85024,0.52651626,0.8242152,0.80444014,0.8242152
33116,468,468,0,1.0,136893,136893,2,3.65,0.07920792079207921,0.08415841584158416,77029712,973078528,115343360,0,0,0,24573,49320,85669,0.54832387,0.8352092,0.8264916,0.8352092
34117,439,439,0,1.0,127566,127566,2,3.65,0.06532663316582915,0.06532663316582915,86924752,973078528,115343360,0,0,0,24681,50339,86272,0.46553946,0.835896,0.7745554,0.835896
35118,469,469,0,1.0,137192,137192,2,3.36,0.07575757575757576,0.06565656565656565,79984496,973078528,115343360,0,0,0,24799,51357,86917,0.50204104,0.8325607,0.78439844,0.8325607
36119,438,438,0,1.0,128463,128463,2,3.36,0.09595959595959595,0.08585858585858586,55019464,973078528,115343360,0,0,0,24910,52376,87520,0.5217986,0.84461385,0.76534146,0.84461385
37119,478,478,0,1.0,140758,140758,2,3.36,0.10606060606060606,0.09090909090909091,82322720,973078528,115343360,0,0,0,25032,53396,88179,0.5255865,0.8312507,0.77408665,0.8312507
38120,448,448,0,1.0,130957,130957,2,3.36,0.075,0.08,78250592,973078528,115343360,0,0,0,25145,54413,88795,0.4892549,0.84234816,0.73111975,0.84234816
39121,484,484,0,1.0,141706,141706,2,3.36,0.0891089108910891,0.09405940594059406,64795624,973078528,115343360,0,0,0,25267,55434,89461,0.5544535,0.8322902,0.85012436,0.85012436
40122,428,428,0,1.0,124598,124598,2,3.09,0.3163265306122449,0.3010204081632653,71161392,973078528,115343360,0,0,0,25373,56454,90049,0.5068488,0.8429529,0.8101753,0.8429529
41123,464,464,0,1.0,136244,136244,2,3.09,0.09045226130653267,0.08542713567839195,59389416,973078528,115343360,0,1,0,25491,57474,90688,0.571387,0.8306533,0.8236657,0.8306533
42123,454,454,0,1.0,132379,132379,2,3.09,0.09183673469387756,0.07142857142857144,33329592,973078528,115343360,0,0,0,25604,58491,91312,0.51567286,0.83602494,0.7599654,0.83602494
43124,466,466,0,1.0,137316,137316,2,3.09,0.08629441624365483,0.07614213197969544,82295264,973078528,115343360,0,0,0,25724,59511,91954,0.42171276,0.82911026,0.8260488,0.82911026
44125,444,444,0,1.0,128215,128215,2,3.09,0.08,0.07,85694032,973078528,115343360,0,0,0,25831,60528,92563,0.43731195,0.8389696,0.8114433,0.8389696
45125,460,460,0,1.0,134997,135555,2,2.84,0.08,0.08,75810032,973078528,115343360,0,0,0,25948,61547,93196,0.44161105,0.827354,0.7986491,0.827354
46126,474,474,0,1.0,139810,139252,2,2.84,0.08629441624365483,0.07106598984771574,54171432,973078528,115343360,0,0,0,26070,62564,93850,0.44420248,0.83425385,0.83707833,0.83707833
47127,430,430,0,1.0,125371,125371,2,2.84,0.08121827411167513,0.07106598984771574,42569248,973078528,115343360,0,0,0,26177,63581,94441,0.4482633,0.8464952,0.77712953,0.8464952
48127,476,476,0,1.0,138614,138614,2,2.84,0.08542713567839195,0.08040201005025126,33741792,973078528,115343360,0,0,0,26295,64601,95095,0.48771814,0.83503836,0.79072547,0.83503836
49128,452,452,0,1.0,133101,133101,2,2.84,0.085,0.08499999999999999,79728648,973078528,115343360,0,0,0,26412,65620,95716,0.4516462,0.822938,0.76327854,0.822938
50128,458,458,0,1.0,132430,132430,2,2.61,0.08040201005025126,0.07035175879396985,71212736,973078528,115343360,0,0,0,26522,66637,96346,0.47492754,0.83231026,0.8026357,0.83231026
51129,443,443,0,1.0,129411,129411,2,2.61,0.08040201005025124,0.08040201005025124,51085736,973078528,115343360,0,0,0,26633,67655,96955,0.4918767,0.8320227,0.8088208,0.8320227
52130,474,474,0,1.0,139810,139810,2,2.61,0.09452736318407959,0.09950248756218905,86296784,973078528,115343360,0,0,0,26755,68673,97609,0.4970173,0.82964545,0.85132855,0.85132855
53131,427,427,0,1.0,123227,123227,2,2.61,0.08040201005025124,0.07035175879396985,88220384,973078528,115343360,0,0,0,26858,69690,98194,0.5317145,0.840384,0.76111615,0.840384
54131,466,466,0,1.0,135048,135048,2,2.61,0.08762886597938144,0.061855670103092786,76162400,973078528,115343360,0,0,0,26972,70709,98833,0.6107322,0.8272081,0.8088451,0.8272081
55132,428,428,0,1.0,124299,124299,2,2.4,0.11055276381909547,0.10050251256281406,70638232,973078528,115343360,0,0,0,27077,71777,99421,0.52290475,0.8385884,0.7501296,0.8385884
56133,473,473,0,1.0,138140,138140,2,2.4,0.09644670050761421,0.08629441624365482,38756688,973078528,115343360,0,1,0,27195,72799,100072,0.55746305,0.82573235,0.8136615,0.82573235
57133,439,439,0,1.0,128164,128164,2,2.4,0.095,0.1,78750144,973078528,115343360,0,0,0,27305,73816,100675,0.46679544,0.83905697,0.81349176,0.83905697
58134,477,477,0,1.0,140583,140583,2,2.4,0.1116751269035533,0.09644670050761421,60499584,973078528,115343360,0,0,0,27428,74835,101332,0.530313,0.82601565,0.7912386,0.82601565
59135,468,468,0,1.0,138089,138089,2,2.4,0.1065989847715736,0.08629441624365482,84724224,973078528,115343360,0,0,0,27549,75854,101977,0.56481016,0.8252349,0.8033193,0.8252349
60135,433,433,0,1.0,125207,126319,2,2.21,0.10101010101010101,0.09090909090909091,88370784,973078528,115343360,0,0,0,27656,76872,102572,0.6183385,0.8232207,0.76391786,0.8232207
61136,476,476,0,1.0,140324,139212,2,2.21,0.116751269035533,0.10152284263959391,39826128,973078528,115343360,0,0,0,27776,77890,103228,0.53118867,0.8294016,0.7609856,0.8294016
62137,442,442,0,1.0,129411,129411,2,2.21,0.09693877551020409,0.07653061224489796,75629728,973078528,115343360,0,0,0,27887,78908,103837,0.50970614,0.84281176,0.77962375,0.84281176
63138,492,492,0,1.0,145396,145396,2,2.21,0.1116751269035533,0.09644670050761421,23804104,973078528,115343360,0,0,0,28015,79927,104515,0.5129705,0.8243772,0.81020564,0.8243772
64138,432,432,0,1.0,126144,126144,2,2.21,0.11794871794871795,0.09230769230769231,62953200,973078528,115343360,0,0,0,28123,80945,105109,0.47071072,0.8401464,0.78595746,0.8401464
65139,474,474,0,1.0,137841,137841,2,2.03,0.08374384236453201,0.09852216748768472,49646992,973078528,115343360,0,0,0,28240,81968,105760,0.5444432,0.8296675,0.8384542,0.8384542
66140,442,442,0,1.0,130009,130009,2,2.03,0.09644670050761421,0.08121827411167513,27885160,973078528,115343360,0,0,0,28353,82985,106369,0.49824122,0.84051013,0.78523684,0.84051013
67140,478,478,0,1.0,139387,139387,2,2.03,0.10152284263959391,0.08629441624365483,65711744,973078528,115343360,0,0,0,28472,84004,107026,0.5177143,0.826414,0.8590718,0.8590718
68141,432,432,0,1.0,126144,126144,2,2.03,0.09090909090909091,0.08585858585858586,33372712,973078528,115343360,0,0,0,28580,85022,107620,0.55364394,0.8395082,0.78968114,0.8395082
69142,473,473,0,1.0,138439,138439,2,2.03,0.09547738693467336,0.08542713567839195,80959240,973078528,115343360,0,0,0,28699,86041,108271,0.60546446,0.82505715,0.76332396,0.82505715
70142,435,435,0,1.0,126319,126319,2,1.87,0.09743589743589744,0.07179487179487179,54053536,973078528,115343360,0,0,0,28806,87059,108868,0.5274606,0.83841026,0.7795705,0.83841026
71143,465,465,0,1.0,136543,137101,2,1.87,0.09183673469387756,0.07142857142857142,25051440,973078528,115343360,0,0,2,28925,88078,109509,0.5756652,0.82554275,0.7768014,0.82554275
72144,451,451,0,1.0,131307,130749,2,1.87,0.08629441624365483,0.07614213197969544,82761328,973078528,115343360,0,0,0,29036,89095,110128,0.5391609,0.83519197,0.7805558,0.83519197
73144,460,460,0,1.0,134698,134698,2,1.87,0.09743589743589744,0.07653061224489796,71094536,973078528,115343360,0,0,0,29152,90116,110761,0.56994367,0.8248492,0.81198025,0.8248492
74145,450,450,0,1.0,130833,130833,2,1.87,0.08629441624365483,0.0663265306122449,55219288,973078528,115343360,0,1,0,29263,91134,111379,0.55457896,0.83617747,0.76872694,0.83617747
75146,456,456,0,1.0,133247,134915,2,1.72,0.08585858585858586,0.07575757575757576,40779448,973078528,115343360,0,0,0,29380,92153,112010,0.5599152,0.8253288,0.7996717,0.8253288
76146,458,458,0,1.0,133830,132162,2,1.72,0.08585858585858586,0.07575757575757576,28563216,973078528,115343360,0,0,0,29492,93170,112636,0.5885023,0.8353904,0.77893865,0.8353904
77147,463,463,0,1.0,135770,135770,2,1.72,0.09644670050761422,0.08121827411167513,82856896,973078528,115343360,0,0,0,29610,94189,113272,0.6013346,0.8231331,0.84273845,0.84273845
78147,459,459,0,1.0,134399,134399,2,1.72,0.09743589743589744,0.06666666666666667,58856872,973078528,115343360,0,0,0,29725,95206,113905,0.583211,0.8331024,0.8091865,0.8331024
79148,458,458,0,1.0,134822,134822,2,1.72,0.09045226130653265,0.09045226130653267,25116296,973078528,115343360,0,0,0,29843,96225,114535,0.6005072,0.8200983,0.85006285,0.85006285
80149,456,456,0,1.0,132255,132255,2,1.58,0.09183673469387756,0.07142857142857144,73302744,973078528,115343360,0,0,0,29954,97242,115162,0.5383631,0.8317716,0.83795863,0.83795863
