time,rpcs,successes,failures,successRate,bytesIn,bytesOut,numProcessors,systemLoadAvg,processCPULoad,systemCPULoad,freeMemory,maxMemory,totalMemory,pendingActivities,pendingCompounds,pendingCallbacks,totalActivities,totalCompounds,totalCallbacks,avgActivityLoad,avgCompoundLoad,avgCallbackLoad,avgLoad
361,128,128,0,1.0,50752,50752,2,8.43,0.5643074374039394,0.610798024831315,257061544,973078528,392167424,0,0,0,252334,23237,786809,0.008066645,0.99864,0.99152267,0.99864
1420,340,340,0,1.0,134810,134810,2,8.43,0.06532663316582914,0.04020100502512563,223535656,973078528,392167424,0,0,0,252504,23390,787319,0.022155967,0.8490592,0.72479516,0.8490592
2421,410,410,0,1.0,145325,145522,2,8.43,0.14285714285714288,0.15763546798029557,203550256,973078528,392167424,0,0,0,252664,23544,787915,0.01575407,0.7957024,0.8649133,0.8649133
3422,410,410,0,1.0,134031,133834,2,8.43,0.37055837563451777,0.3553299492385787,255366224,973078528,392167424,0,0,0,252796,23713,788494,0.19917238,0.7829282,0.7087639,0.7829282
4423,442,442,0,1.0,132466,132466,2,7.76,0.30808080808080807,0.29797979797979796,165036712,973078528,392167424,0,0,0,252910,23905,789101,0.2871935,0.7670317,0.7686147,0.7686147
5424,434,434,0,1.0,128827,128827,2,7.76,0.265,0.265,90473544,973078528,392167424,0,0,0,253017,24106,789698,0.32064283,0.7180637,0.74198264,0.74198264
6425,450,449,1,0.9977777777777778,134693,134693,2,7.76,0.3065326633165829,0.30150753768844224,208972856,973078528,392167424,0,0,0,253132,24297,790316,0.375274,0.7424794,0.7607401,0.7607401
7425,471,471,0,1.0,140418,140418,2,7.76,0.1065989847715736,0.09644670050761421,52528312,973078528,392167424,0,0,0,253250,24500,790964,0.38961753,0.738111,0.8083347,0.8083347
8426,104,104,0,1.0,25920,25920,2,7.76,0.03,0.03,48313600,973078528,392167424,0,0,0,253264,24703,791099,0.011135452,0.7810508,0.1439604,0.7810508
9427,0,0,0,1.0,0,0,2,7.14,0.0049504950495049506,0.009900990099009901,47621160,973078528,392167424,0,0,0,253264,24894,791099,0.0,0.84693277,0.0,0.84693277
10428,0,0,0,1.0,0,0,2,7.14,0.005,0.005,47031648,973078528,392167424,0,0,0,253264,25070,791099,0.0,0.78382087,0.0,0.78382087
11438,0,0,0,1.0,0,0,2,7.14,0.009852216748768473,0.019704433497536946,46419008,973078528,392167424,0,0,0,253264,25257,791099,0.0,0.8250177,0.0,0.8250177
12439,0,0,0,1.0,0,0,2,7.14,0.010050251256281407,0.0,45737696,973078528,392167424,0,0,0,253264,25432,791099,0.0,0.824095,0.0,0.824095
13440,0,0,0,1.0,0,0,2,7.14,0.005025125628140704,0.0,44930224,973078528,392167424,0,0,0,253264,25593,791099,0.0,0.7890883,0.0,0.7890883
14441,0,0,0,1.0,0,0,2,6.56,0.005,0.005,264871272,973078528,392167424,0,0,0,253264,25751,791099,0.0,0.8194757,0.0,0.8194757
15442,0,0,0,1.0,0,0,2,6.56,0.005,0.005,263391880,973078528,392167424,0,0,0,253264,25909,791099,0.0,0.7874556,0.0,0.7874556
16443,0,0,0,1.0,0,0,2,6.56,0.005,0.005,262847808,973078528,392167424,0,0,0,253264,26074,791099,0.0,0.7658487,0.0,0.7658487
17443,0,0,0,1.0,0,0,2,6.56,0.004975124378109453,0.009950248756218905,262283064,973078528,392167424,0,0,0,253264,26242,791099,0.0,0.8162945,0.0,0.8162945
18444,0,0,0,1.0,0,0,2,6.56,0.0,0.005,261717240,973078528,392167424,0,0,0,253264,26406,791099,0.0,0.8038262,0.0,0.8038262
19445,0,0,0,1.0,0,0,2,6.04,0.015,0.01,261108208,973078528,392167424,0,0,0,253264,26587,791099,0.0,0.7881044,0.0,0.7881044
20446,0,0,0,1.0,0,0,2,6.04,0.0,0.035175879396984924,260500120,973078528,392167424,0,0,0,253264,26757,791099,0.0,0.78314346,0.0,0.78314346
21446,0,0,0,1.0,0,0,2,6.04,0.005,0.0,259885096,973078528,392167424,0,0,0,253264,26933,791099,0.0,0.8368683,0.0,0.8368683
22447,0,0,0,1.0,0,0,2,6.04,0.005,0.005,259339824,973078528,392167424,0,0,0,253264,27095,791099,0.0,0.83261275,0.0,0.83261275
23448,0,0,0,1.0,0,0,2,6.04,0.0,0.009950248756218905,258803688,973078528,392167424,0,0,0,253264,27249,791099,0.0,0.7592713,0.0,0.7592713
24448,0,0,0,1.0,0,0,2,5.55,0.005,0.005,258208816,973078528,392167424,0,0,0,253264,27420,791099,0.0,0.82248986,0.0,0.82248986
25449,0,0,0,1.0,0,0,2,5.55,0.005025125628140704,0.0,257572888,973078528,392167424,0,0,0,253264,27607,791099,0.0,0.84138,0.0,0.84138
26450,0,0,0,1.0,0,0,2,5.55,0.0,0.009950248756218905,256929976,973078528,392167424,0,0,0,253264,27773,791099,0.0,0.7690688,0.0,0.7690688
27451,0,0,0,1.0,0,0,2,5.55,0.005,0.005,256308496,973078528,392167424,0,0,0,253264,27949,791099,0.0,0.8116557,0.0,0.8116557
28451,0,0,0,1.0,0,0,2,5.55,0.005,0.0,255746200,973078528,392167424,0,0,0,253264,28115,791099,0.0,0.8081253,0.0,0.8081253
29452,0,0,0,1.0,0,0,2,5.11,0.005025125628140704,0.0,255096392,973078528,392167424,0,0,0,253264,28303,791099,0.0,0.8361126,0.0,0.8361126
30453,0,0,0,1.0,0,0,2,5.11,0.0,0.009950248756218905,254624072,973078528,392167424,0,0,0,253264,28443,791099,0.0,0.81811255,0.0,0.81811255
31454,0,0,0,1.0,0,0,2,5.11,0.009950248756218905,0.009950248756218905,254029104,973078528,392167424,0,0,0,253264,28616,791099,0.0,0.79148436,0.0,0.79148436
32454,0,0,0,1.0,0,0,2,5.11,0.005025125628140704,0.0,253384016,973078528,392167424,0,0,0,253264,28796,791099,0.0,0.83120584,0.0,0.83120584
33455,0,0,0,1.0,0,0,2,5.11,0.0,0.005,252827360,973078528,392167424,0,0,0,253264,28962,791099,0.0,0.7887366,0.0,0.7887366
34456,0,0,0,1.0,0,0,2,4.7,0.005025125628140704,0.0,252351152,973078528,392167424,0,0,0,253264,29104,791099,0.0,0.7253773,0.0,0.7253773
35456,0,0,0,1.0,0,0,2,4.7,0.05527638190954774,0.05025125628140704,251721584,973078528,392167424,0,0,0,253264,29276,791099,0.0,0.7579675,0.0,0.7579675
