time,rpcs,successes,failures,successRate,bytesIn,bytesOut,numProcessors,systemLoadAvg,processCPULoad,systemCPULoad,freeMemory,maxMemory,totalMemory,pendingActivities,pendingCompounds,pendingCallbacks,totalActivities,totalCompounds,totalCallbacks,avgActivityLoad,avgCompoundLoad,avgCallbackLoad,avgLoad
32,20,20,0,1.0,7730,7730,2,11.09,0.32367189790792844,0.3524267265008478,262272264,973078528,392167424,0,0,0,255240,22921,795711,0.008386623,0.9981102,0.98873603,0.9981102
1075,335,335,0,1.0,128792,128792,2,11.09,0.22439024390243903,0.23902439024390243,237554488,973078528,392167424,0,0,0,255406,23106,796212,0.020222494,0.85794216,0.7391245,0.85794216
2076,398,398,0,1.0,138848,138848,2,11.09,0.33004926108374383,0.35960591133004927,100047568,973078528,392167424,0,0,0,255566,23275,796788,0.006521725,0.84568083,0.7713818,0.84568083
3077,457,457,0,1.0,136667,136667,2,10.37,0.3203883495145631,0.3543689320388349,251087816,973078528,392167424,0,0,0,255687,23452,797424,0.25979352,0.74902946,0.7335458,0.74902946
4078,428,428,0,1.0,123701,123701,2,10.37,0.2303921568627451,0.2549019607843137,170939232,973078528,392167424,0,0,0,255790,23631,798012,0.3380642,0.7624,0.74196786,0.7624
5078,434,434,0,1.0,126917,126917,2,10.37,0.1683168316831683,0.1782178217821782,167024640,973078528,392167424,0,0,0,255899,23828,798609,0.2971254,0.75445044,0.76252735,0.76252735
6079,470,470,0,1.0,136893,136893,2,10.37,0.20100502512562812,0.19597989949748743,258828320,973078528,392167424,0,0,0,256016,24007,799254,0.39715135,0.7158176,0.7745573,0.7745573
7080,463,463,0,1.0,136667,136667,2,10.37,0.15656565656565657,0.14646464646464646,234761544,973078528,392167424,0,0,0,256137,24188,799890,0.36452764,0.7217293,0.78350836,0.78350836
8080,446,446,0,1.0,129761,129761,2,9.54,0.12562814070351758,0.1206030150753769,194426584,973078528,392167424,0,0,0,256246,24389,800505,0.41875312,0.75734544,0.7763675,0.7763675
9081,443,443,0,1.0,129885,129885,2,9.54,0.20297029702970298,0.21782178217821785,195769600,973078528,392167424,0,0,0,256357,24546,801117,0.3087244,0.729714,0.6990178,0.729714
10082,482,482,0,1.0,143325,143325,2,9.54,0.23115577889447236,0.22613065326633167,134333256,973078528,392167424,0,0,0,256486,24733,801780,0.36385217,0.7315411,0.7375231,0.7375231
11090,440,440,0,1.0,128040,128040,2,9.54,0.11055276381909548,0.09045226130653265,176327384,973078528,392167424,0,0,0,256594,24906,802386,0.28724197,0.7183254,0.7492019,0.7492019
12091,461,461,0,1.0,134698,134698,2,9.54,0.085,0.09,68635624,973078528,392167424,0,0,0,256710,25091,803019,0.46409377,0.6839983,0.74216545,0.74216545
13092,413,413,0,1.0,118290,118290,2,8.77,0.08542713567839195,0.08040201005025124,212528128,973078528,392167424,0,0,0,256806,25252,803586,0.37200943,0.75517654,0.6877194,0.75517654
14092,455,455,0,1.0,132678,132678,2,8.77,0.08080808080808081,0.07575757575757576,96670624,973078528,392167424,0,0,0,256920,25469,804210,0.46057588,0.7798833,0.78273374,0.78273374
15093,451,451,0,1.0,130534,130534,2,8.77,0.105,0.1,61444112,973078528,392167424,0,0,0,257030,25665,804828,0.4843212,0.74041367,0.7731713,0.7731713
16094,462,462,0,1.0,135471,135471,2,8.77,0.07537688442211055,0.07035175879396985,188569512,973078528,392167424,0,0,0,257147,25887,805464,0.46542957,0.73554766,0.7955183,0.7955183
17095,464,464,0,1.0,135945,135945,2,8.77,0.0606060606060606,0.050505050505050504,131015552,973078528,392167424,0,0,0,257264,26068,806103,0.49862716,0.7356343,0.7680156,0.7680156
18095,452,452,0,1.0,131905,131905,2,8.07,0.06091370558375635,0.04568527918781726,79840960,973078528,392167424,0,0,0,257377,26260,806724,0.4674345,0.7133795,0.7905636,0.7905636
19096,454,454,0,1.0,132379,132379,2,8.07,0.025510204081632654,0.01020408163265306,59060184,973078528,392167424,0,0,0,257490,26452,807348,0.5014587,0.68805254,0.75078976,0.75078976
20097,452,452,0,1.0,132977,132977,2,8.07,0.15422885572139303,0.15422885572139303,115863888,973078528,392167424,0,0,0,257605,26637,807972,0.39203382,0.7402877,0.72117895,0.7402877
21098,494,494,0,1.0,145097,145097,2,8.07,0.12562814070351758,0.12060301507537688,225816232,973078528,392167424,0,0,0,257732,26829,808650,0.41445923,0.757222,0.7887091,0.7887091
22099,436,436,0,1.0,126793,126793,2,8.07,0.06467661691542288,0.06965174129353234,134338320,973078528,392167424,0,0,0,257839,27013,809250,0.41259208,0.7401595,0.7288341,0.7401595
23099,467,467,0,1.0,136419,136419,2,7.42,0.055,0.049999999999999996,74505568,973078528,392167424,0,0,0,257956,27179,809892,0.5057329,0.7029205,0.7867641,0.7867641
24100,435,435,0,1.0,125721,125721,2,7.42,0.030150753768844223,0.02512562814070352,49554568,973078528,392167424,0,0,0,258061,27339,810489,0.44669265,0.68941164,0.7525483,0.7525483
25101,463,463,0,1.0,134873,134873,2,7.42,0.09359605911330049,0.11330049261083744,173707696,973078528,392167424,0,0,0,258176,27524,811125,0.4547736,0.6926666,0.79774487,0.79774487
26101,445,445,0,1.0,129885,129885,2,7.42,0.04,0.04477611940298508,117863816,973078528,392167424,0,0,0,258287,27709,811737,0.45069727,0.70294636,0.77224064,0.77224064
27102,452,452,0,1.0,131008,131008,2,7.42,0.034999999999999996,0.02512562814070352,91256120,973078528,392167424,0,0,0,258397,27874,812358,0.45055956,0.7133946,0.77830493,0.77830493
28103,472,472,0,1.0,139336,139336,2,6.83,0.06999999999999999,0.06999999999999999,205483648,973078528,392167424,0,0,0,258519,28052,813009,0.47064278,0.68434775,0.7740829,0.7740829
