time,rpcs,successes,failures,successRate,bytesIn,bytesOut,numProcessors,systemLoadAvg,processCPULoad,systemCPULoad,freeMemory,maxMemory,totalMemory,pendingActivities,pendingCompounds,pendingCallbacks,totalActivities,totalCompounds,totalCallbacks,avgActivityLoad,avgCompoundLoad,avgCallbackLoad,avgLoad
12,16,16,0,1.0,6184,6184,8,0.49,0.019478094147234223,0.04861119756975137,22420224,4055891968,35651584,0,0,0,1467,5,4686,0.18443875,0.20254242,0.75000405,0.75000405
2019,343,343,0,1.0,102575,102575,8,0.49,0.21161048689138579,0.21223470661672908,125812416,4055891968,144703488,0,0,0,1558,15,5167,0.39614087,0.051427223,0.86184347,0.86184347
4019,440,440,0,1.0,127865,127865,8,0.45,0.03987538940809969,0.04299065420560748,116931800,4055891968,144703488,0,0,0,1667,34,5770,0.6519491,0.03309847,0.9415666,0.9415666
6020,474,470,4,0.9915611814345991,136295,136295,8,0.45,0.008125,0.008749999999999999,105330208,4055891968,144703488,0,0,0,1782,62,6415,0.59038556,0.21301076,0.9485405,0.9485405
8026,456,456,0,1.0,133451,133451,8,0.45,0.020625,0.018125000000000002,95822984,4055891968,144703488,0,0,0,1897,89,7042,0.59585446,0.20296101,0.9390866,0.9390866
10027,426,426,0,1.0,123526,123526,8,0.5,0.0486284289276808,0.05361596009975062,87615240,4055891968,144703488,0,0,0,2001,115,7627,0.56287354,0.20025156,0.9291454,0.9291454
12027,317,317,0,1.0,90382,90382,8,0.5,0.010625,0.01125,80239080,4055891968,144703488,0,0,0,2075,183,8059,0.3046414,0.25847834,0.6493397,0.6493397
14028,0,0,0,1.0,0,0,8,0.46,6.242197253433209E-4,0.0012484394506866417,77771784,4055891968,144703488,0,0,0,2075,199,8059,0.0,0.33394676,0.0,0.33394676
16029,0,0,0,1.0,0,0,8,0.46,6.25E-4,0.0,77707520,4055891968,144703488,0,0,0,2075,215,8059,0.0,0.33372915,0.0,0.33372915
18029,24,24,0,1.0,7008,7008,8,0.46,6.25E-4,6.25E-4,77325872,4055891968,144703488,0,0,0,2081,232,8092,0.08407365,0.33348188,0.38404536,0.38404536
20030,0,0,0,1.0,0,0,8,0.42,0.0,0.0,77325872,4055891968,144703488,0,0,0,2081,248,8092,0.0,0.3332341,0.0,0.3332341
22031,0,0,0,1.0,0,0,8,0.42,0.0,0.0,77325872,4055891968,144703488,0,0,0,2081,264,8092,0.0,0.33302838,0.0,0.33302838
24031,0,0,0,1.0,0,0,8,0.39,0.0037453183520599247,0.0037453183520599247,26395912,4055891968,35651584,0,0,0,2081,281,8092,0.0,0.3685592,0.0,0.3685592
